num_leaves,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9
"((0:5670212.7659359,2:5670212.7659359):3167485.0340305166,(1:8553191.4893292,3:8553191.4893292):284506.31106274866):0;",0.0,8553191.4893292,8553191.4893292,0.0,5670212.7659359,5670212.7659359,1.0,3167485.0340305166,284506.31106274866
"((0:6454570.97018824,2:6454570.97018824):237923.7828714363,(1:3468085.1063698,3:3468085.1063698):3224409.6467962577):0;",0.0,3468085.1063698,3468085.1063698,0.0,6454570.97018824,6454570.97018824,1.0,237923.7828714363,3224409.6467962577
"(0:7406287.455291005,((1:5521276.595723701,3:5521276.595723701):1361702.1276544002,2:6882978.7233781):523308.73201928806):0;",0.0,5521276.595723701,5521276.595723701,1.0,1361702.1276544002,6882978.7233781,1.0,7406287.455291005,523308.73201928806
"((0:6414893.6169969,(1:3202127.6595623,2:3202127.6595623):3212765.9574346):10638.297872300001,3:6425531.9148692):0;",0.0,3202127.6595623,3202127.6595623,1.0,6414893.6169969,3212765.9574346,4.0,10638.297872300001,6425531.9148692
"(((0:3305636.6159448856,2:3305636.6159448856):532633.3992532952,3:3838270.014879032):247239.61404161368,1:4085509.628707879):0;",0.0,3305636.6159448856,3305636.6159448856,0.0,532633.3992532952,3838270.014879032,3.0,247239.61404161368,4085509.628707879
"(((0:3244680.8510515,1:3244680.8510515):13405.120340374593,2:3258085.971264215):11617.77095740266,3:3269703.742540767):0;",0.0,3244680.8510515,3244680.8510515,2.0,13405.120340374593,3258085.971264215,4.0,11617.77095740266,3269703.742540767
"((0:5156028.369129343,1:5156028.369129343):631879.5538273861,(2:3351063.8297745,3:3351063.8297745):2436844.0925439317):0;",0.0,3351063.8297745,3351063.8297745,2.0,5156028.369129343,5156028.369129343,2.0,631879.5538273861,2436844.0925439317
"(((0:3712765.9574327003,1:3712765.9574327003):925531.9148901,3:4638297.872322801):772901.805103446,2:5411199.677639012):0;",0.0,3712765.9574327003,3712765.9574327003,2.0,925531.9148901,4638297.872322801,3.0,772901.805103446,5411199.677639012
"(0:3212263.86700907,((1:2127659.5744600003,3:2127659.5744600003):27531.977404150697,2:2155191.5521194697):1057072.3154215151):0;",0.0,2127659.5744600003,2127659.5744600003,1.0,27531.977404150697,2155191.5521194697,1.0,3212263.86700907,1057072.3154215151
"(0:5992185.991466592,((1:5521276.595723701,2:5521276.595723701):311102.71744562633,3:5832379.312743794):159806.67787173315):0;",0.0,5521276.595723701,5521276.595723701,1.0,311102.71744562633,5832379.312743794,3.0,5992185.991466592,159806.67787173315
"(0:5807940.324446015,(1:5467704.897851563,(2:4787234.042535,3:4787234.042535):680470.8547846483):340235.42744551564):0;",0.0,4787234.042535,4787234.042535,1.0,5467704.897851563,680470.8547846483,2.0,5807940.324446015,340235.42744551564
"(((0:5464539.007426044,3:5464539.007426044):734929.0779759306,2:6199468.085082825):1564361.702121715,1:7763829.78720454):0;",0.0,5464539.007426044,5464539.007426044,0.0,734929.0779759306,6199468.085082825,0.0,1564361.702121715,7763829.78720454
"(((1:4202127.6595585,0:4202127.6595585):787234.0425502,3:4989361.7021087):721276.59574194,2:5710638.2978506405):0;",0.0,4202127.6595585,4202127.6595585,2.0,787234.0425502,4989361.7021087,3.0,721276.59574194,5710638.2978506405
"((0:5632978.72338285,(1:4978723.4042364005,3:4978723.4042364005):654255.31914645):30575.154638181688,2:5663553.877638053):0;",0.0,4978723.4042364005,4978723.4042364005,2.0,5632978.72338285,654255.31914645,1.0,30575.154638181688,5663553.877638053
"(((0:4734042.5531735,2:4734042.5531735):659574.4680826,3:5393617.0212561):510638.2978704,1:5904255.319126501):0;",0.0,4734042.5531735,4734042.5531735,0.0,659574.4680826,5393617.0212561,3.0,510638.2978704,5904255.319126501
"(((3:7606382.9786945,1:7606382.9786945):61162.69672317184,2:7667545.675502779):53007.67049979857,0:7720553.345715343):0;",0.0,7606382.9786945,7606382.9786945,1.0,61162.69672317184,7667545.675502779,1.0,7720553.345715343,53007.67049979857
"(((2:6010638.2978495,3:6010638.2978495):2800531.9148829747,0:8811170.212732475):980319.148932445,1:9791489.361664921):0;",0.0,6010638.2978495,6010638.2978495,0.0,8811170.212732475,2800531.9148829747,2.0,980319.148932445,9791489.361664921
"((0:2796426.46807448,(1:2297872.3404168,3:2297872.3404168):498554.127338531):1421565.7702073639,2:4217992.238281844):0;",0.0,2297872.3404168,2297872.3404168,2.0,2796426.46807448,498554.127338531,1.0,1421565.7702073639,4217992.238281844
"(((0:3404255.3191360002,3:3404255.3191360002):1244680.8510591001,1:4648936.1701951):1976595.74467334,2:6625531.9148684405):0;",0.0,3404255.3191360002,3404255.3191360002,2.0,1244680.8510591001,4648936.1701951,0.0,1976595.74467334,6625531.9148684405
"(((0:3574468.0850928,1:3574468.0850928):758173.6079758423,2:4332641.693600557):657083.7936145243,3:4989725.487215082):0;",0.0,3574468.0850928,3574468.0850928,2.0,758173.6079758423,4332641.693600557,4.0,657083.7936145243,4989725.487215082
"(((0:5308510.6382777,2:5308510.6382777):685479.111167608,3:5993989.749977223):-126457.52436122159,1:5867532.225509618):0;",0.0,5308510.6382777,5308510.6382777,0.0,685479.111167608,5993989.749977223,3.0,-126457.52436122159,5867532.225509618
"((0:3823256.802113131,3:3823256.802113131):1574952.5978663557,(1:3744680.8510496,2:3744680.8510496):1653528.5499937166):0;",0.0,3823256.802113131,3823256.802113131,1.0,3744680.8510496,3744680.8510496,0.0,1574952.5978663557,1653528.5499937166
"((0:4697954.198918317,3:4697954.198918317):1976137.469141427,(1:3202127.6595623,2:3202127.6595623):3471964.008497445):0;",0.0,4697954.198918317,4697954.198918317,1.0,3202127.6595623,3202127.6595623,0.0,1976137.469141427,3471964.008497445
"(((0:3212765.9574346,2:3212765.9574346):734042.5531887,1:3946808.5106233004):159574.4680845,3:4106382.9787078):0;",0.0,3212765.9574346,3212765.9574346,0.0,734042.5531887,3946808.5106233004,4.0,159574.4680845,4106382.9787078
"(((0:6074468.0850833,2:6074468.0850833):92586.58751028647,3:6167054.672316992):683610.3420186789,1:6850665.014867584):0;",0.0,6074468.0850833,6074468.0850833,0.0,92586.58751028647,6167054.672316992,3.0,683610.3420186789,6850665.014867584
"((0:9929078.013792057,3:9929078.013792057):924113.4752092544,(1:8574468.085073799,2:8574468.085073799):2278723.40424666):0;",0.0,9929078.013792057,9929078.013792057,1.0,8574468.085073799,8574468.085073799,0.0,924113.4752092544,2278723.40424666
"(((0:3553191.4893482,2:3553191.4893482):864361.7021243749,1:4417553.191472575):852659.574464845,3:5270212.765937421):0;",0.0,3553191.4893482,3553191.4893482,0.0,864361.7021243749,4417553.191472575,4.0,852659.574464845,5270212.765937421
"(((2:2031914.8936093,3:2031914.8936093):829787.2340394,0:2861702.1276487):1144673.1797828844,1:4006375.307431584):0;",0.0,2031914.8936093,2031914.8936093,0.0,2861702.1276487,829787.2340394,2.0,1144673.1797828844,4006375.307431584
"(((0:6925531.914867301,3:6925531.914867301):1510638.2978666,2:8436170.2127339):538788.8421256122,1:8974959.055285046):0;",0.0,6925531.914867301,6925531.914867301,0.0,1510638.2978666,8436170.2127339,0.0,538788.8421256122,8974959.055285046
"(((1:5031914.8935979,3:5031914.8935979):1015974.8190386925,2:6047889.712742975):186194.53393546268,0:6234084.246784821):0;",0.0,5031914.8935979,5031914.8935979,1.0,1015974.8190386925,6047889.712742975,1.0,6234084.246784821,186194.53393546268
"(((0:3925531.9148787004,3:3925531.9148787004):2319148.9361614003,2:6244680.851040101):106382.97872300001,1:6351063.8297631):0;",0.0,3925531.9148787004,3925531.9148787004,0.0,2319148.9361614003,6244680.851040101,0.0,106382.97872300001,6351063.8297631
"(((0:3521276.5957313003,2:3521276.5957313003):1130319.1489318751,3:4651595.744663174):133707.8270207685,1:4785303.571258412):0;",0.0,3521276.5957313003,3521276.5957313003,0.0,1130319.1489318751,4651595.744663174,3.0,133707.8270207685,4785303.571258412
"(0:5483544.76593661,(1:5518673.901042859,(2:4978723.4042364005,3:4978723.4042364005):539950.4965936929):-35129.13478710055):0;",0.0,4978723.4042364005,4978723.4042364005,1.0,5518673.901042859,539950.4965936929,2.0,5483544.76593661,-35129.13478710055
"(0:4894801.305300549,(1:4427505.721259772,(2:4265957.4467923,3:4265957.4467923):161548.2745738542):467295.5838280115):0;",0.0,4265957.4467923,4265957.4467923,1.0,4427505.721259772,161548.2745738542,2.0,4894801.305300549,467295.5838280115
"(((0:2546099.290415857,1:2546099.290415857):786347.5177629694,2:3332446.808497975):2627127.659564485,3:5959574.46806246):0;",0.0,2546099.290415857,2546099.290415857,2.0,786347.5177629694,3332446.808497975,4.0,2627127.659564485,5959574.46806246
"((0:5117021.2765763,1:5117021.2765763):1989361.7021201,(2:5893617.0212542,3:5893617.0212542):1212765.9574422):0;",0.0,5893617.0212542,5893617.0212542,2.0,5117021.2765763,5117021.2765763,2.0,1989361.7021201,1212765.9574422
"(((0:5457446.8084899,2:5457446.8084899):797872.3404225,3:6255319.1489124):473979.19638117764,1:6729298.345719109):0;",0.0,5457446.8084899,5457446.8084899,0.0,797872.3404225,6255319.1489124,3.0,473979.19638117764,6729298.345719109
"(((1:2297872.3404168,2:2297872.3404168):200523.24202051462,3:2498395.5829692297):2022120.7212689118,0:4520516.304238141):0;",0.0,2297872.3404168,2297872.3404168,1.0,200523.24202051462,2498395.5829692297,3.0,4520516.304238141,2022120.7212689118
"((0:6588652.481889856,1:6588652.481889856):711347.5177632542,(2:6978723.4042288,3:6978723.4042288):321276.59574346006):0;",0.0,6978723.4042288,6978723.4042288,2.0,6588652.481889856,6588652.481889856,2.0,711347.5177632542,321276.59574346006
"((0:6999999.9999734005,(1:3074468.0850947,2:3074468.0850947):3925531.9148787004):314429.7893605073,3:7314429.789333907):0;",0.0,3074468.0850947,3074468.0850947,1.0,6999999.9999734005,3925531.9148787004,4.0,314429.7893605073,7314429.789333907
"(0:7085106.382951801,(1:5585106.3829575,(2:4872340.4255134,3:4872340.4255134):712765.9574441001):1499999.9999943):0;",0.0,4872340.4255134,4872340.4255134,1.0,5585106.3829575,712765.9574441001,2.0,7085106.382951801,1499999.9999943
"(((0:4117021.2765801004,2:4117021.2765801004):1446808.5106328002,1:5563829.787212901):78790.35725501974,3:5642620.144659409):0;",0.0,4117021.2765801004,4117021.2765801004,0.0,1446808.5106328002,5563829.787212901,4.0,78790.35725501974,5642620.144659409
"(((1:3968085.1063679,3:3968085.1063679):627659.5744657001,2:4595744.6808336):4555319.148918861,0:9151063.82975246):0;",0.0,3968085.1063679,3968085.1063679,1.0,627659.5744657001,4595744.6808336,1.0,9151063.82975246,4555319.148918861
"(((0:2663120.5670111566,2:2663120.5670111566):2310283.6882890933,1:4973404.255300251):181914.89361633002,3:5155319.14891658):0;",0.0,2663120.5670111566,2663120.5670111566,0.0,2310283.6882890933,4973404.255300251,4.0,181914.89361633002,5155319.14891658
"(0:6235656.038274176,(1:6047884.166998295,(2:5680851.0638082,3:5680851.0638082):367033.10340286064):187771.8708503503):0;",0.0,5680851.0638082,5680851.0638082,1.0,6047884.166998295,367033.10340286064,2.0,6235656.038274176,187771.8708503503
"(((0:6361702.1276354,1:6361702.1276354):843085.106379775,3:7204787.234015175):150531.914893045,2:7355319.14890822):0;",0.0,6361702.1276354,6361702.1276354,2.0,843085.106379775,7204787.234015175,3.0,150531.914893045,7355319.14890822
"((2:3021276.5957332,0:3021276.5957332):3648936.1701989,(1:5893617.0212542,3:5893617.0212542):776595.7446779):0;",0.0,5893617.0212542,5893617.0212542,0.0,3021276.5957332,3021276.5957332,1.0,3648936.1701989,776595.7446779
"(((0:7106382.9786964,1:7106382.9786964):355776.6328709885,3:7462159.611673771):120334.03510592571,2:7582493.646779697):0;",0.0,7106382.9786964,7106382.9786964,2.0,355776.6328709885,7462159.611673771,3.0,120334.03510592571,7582493.646779697
"((0:9735488.684005558,(1:9595744.6808146,3:9595744.6808146):139744.00329734132):-6672.204912740603,2:9728816.478686435):0;",0.0,9595744.6808146,9595744.6808146,2.0,9735488.684005558,139744.00329734132,1.0,-6672.204912740603,9728816.478686435
"(0:11455001.765913919,(1:11117021.276553499,(2:6117021.2765725,3:6117021.2765725):4999999.999981):337980.49223275826):0;",0.0,6117021.2765725,6117021.2765725,1.0,11117021.276553499,4999999.999981,2.0,11455001.765913919,337980.49223275826
"(((0:2893617.0212656003,3:2893617.0212656003):4640957.446790875,1:7534574.468056476):631870.0326571733,2:8166444.501032798):0;",0.0,2893617.0212656003,2893617.0212656003,2.0,4640957.446790875,7534574.468056476,0.0,631870.0326571733,8166444.501032798
"((0:4537234.0425359495,(1:3574468.0850928,2:3574468.0850928):962765.95744315):1479787.2340369301,3:6017021.276572879):0;",0.0,3574468.0850928,3574468.0850928,1.0,4537234.0425359495,962765.95744315,4.0,1479787.2340369301,6017021.276572879
"(((0:3170212.7659454,3:3170212.7659454):1074468.0851023002,1:4244680.851047699):46420.87747854701,2:4291101.728707098):0;",0.0,3170212.7659454,3170212.7659454,2.0,1074468.0851023002,4244680.851047699,0.0,46420.87747854701,4291101.728707098
"(((1:3638297.8723266,0:3638297.8723266):1265762.6319100838,2:4904060.5053005135):414724.77797714743,3:5318785.282958512):0;",0.0,3638297.8723266,3638297.8723266,2.0,1265762.6319100838,4904060.5053005135,4.0,414724.77797714743,5318785.282958512
"((0:6886524.822314257,3:6886524.822314257):566666.6666999743,(1:3744680.8510496,2:3744680.8510496):3708510.63828378):0;",0.0,6886524.822314257,6886524.822314257,1.0,3744680.8510496,3744680.8510496,0.0,566666.6666999743,3708510.63828378
"((0:5329787.2340223,3:5329787.2340223):1192952.604250786,(1:6382978.72338,2:6382978.72338):139761.114573937):0;",0.0,5329787.2340223,5329787.2340223,1.0,6382978.72338,6382978.72338,0.0,1192952.604250786,139761.114573937
"(0:5252781.0489162095,((1:3734042.5531773004,2:3734042.5531773004):1053191.4893577,3:4787234.042535):465547.00648759265):0;",0.0,3734042.5531773004,3734042.5531773004,1.0,1053191.4893577,4787234.042535,3.0,5252781.0489162095,465547.00648759265
"(((0:6131205.673380957,3:6131205.673380957):789007.0922310443,1:6920212.765931151):653793.5536145369,2:7574006.319120156):0;",0.0,6131205.673380957,6131205.673380957,2.0,789007.0922310443,6920212.765931151,0.0,653793.5536145369,7574006.319120156
"((0:7042553.191462601,3:7042553.191462601):318224.7399987907,(1:3361702.1276468,2:3361702.1276468):3999075.804240123):0;",0.0,7042553.191462601,7042553.191462601,1.0,3361702.1276468,3361702.1276468,0.0,318224.7399987907,3999075.804240123
"(0:9595702.659538005,(1:5670212.7659359,(2:4702127.6595566,3:4702127.6595566):968085.1063793):3925489.8936021044):0;",0.0,4702127.6595566,4702127.6595566,1.0,5670212.7659359,968085.1063793,2.0,9595702.659538005,3925489.8936021044
"(((2:3080751.609562761,0:3080751.609562761):1876088.6936098922,3:4956840.302108823):1957568.1095670294,1:6914408.412739683):0;",0.0,3080751.609562761,3080751.609562761,0.0,1876088.6936098922,4956840.302108823,3.0,1957568.1095670294,6914408.412739683
"((0:3521276.5957313003,2:3521276.5957313003):7389361.70209958,(1:10765957.4467676,3:10765957.4467676):144680.85106328):0;",0.0,10765957.4467676,10765957.4467676,0.0,3521276.5957313003,3521276.5957313003,1.0,7389361.70209958,144680.85106328
"(((0:4404255.3191321995,2:4404255.3191321995):691489.3616995,1:5095744.6808317):1063829.7872300001,3:6159574.4680617):0;",0.0,4404255.3191321995,4404255.3191321995,0.0,691489.3616995,5095744.6808317,4.0,1063829.7872300001,6159574.4680617
"(((1:4478723.4042383,0:4478723.4042383):2181961.3244597935,3:6660684.727634264):2174246.032970461,2:8834930.761668555):0;",0.0,4478723.4042383,4478723.4042383,2.0,2181961.3244597935,6660684.727634264,3.0,2174246.032970461,8834930.761668555
"((0:5996453.901041043,2:5996453.901041043):943971.6311666258,(1:5361702.127639201,3:5361702.127639201):1578723.40424932):0;",0.0,5361702.127639201,5361702.127639201,0.0,5996453.901041043,5996453.901041043,1.0,943971.6311666258,1578723.40424932
"(0:4945046.747853549,(1:3880042.453176745,(2:3202127.6595623,3:3202127.6595623):677914.7930825304):1065004.2957406337):0;",0.0,3202127.6595623,3202127.6595623,1.0,3880042.453176745,677914.7930825304,2.0,4945046.747853549,1065004.2957406337
"(((0:1978723.4042478001,3:1978723.4042478001):529277.0513809674,1:2508000.4553096187):1034570.1215918133,2:3542570.5776461125):0;",0.0,1978723.4042478001,1978723.4042478001,2.0,529277.0513809674,2508000.4553096187,0.0,1034570.1215918133,3542570.5776461125
"(0:4380986.023387607,(1:4200799.192537229,(2:3840425.5319003,3:3840425.5319003):360373.6609560774):180186.8304248472):0;",0.0,3840425.5319003,3840425.5319003,1.0,4200799.192537229,360373.6609560774,2.0,4380986.023387607,180186.8304248472
"((0:4085106.3829632,2:4085106.3829632):893617.0212732,(1:3744680.8510496,3:3744680.8510496):1234042.5531868):0;",0.0,3744680.8510496,3744680.8510496,0.0,4085106.3829632,4085106.3829632,1.0,893617.0212732,1234042.5531868
"(0:5792500.059552457,(1:5457446.8084899,(2:4659574.4680674,3:4659574.4680674):797872.3404225):335053.2512753225):0;",0.0,4659574.4680674,4659574.4680674,1.0,5457446.8084899,797872.3404225,2.0,5792500.059552457,335053.2512753225
"(((0:4180851.0638139006,1:4180851.0638139006):840425.5319117,3:5021276.595725601):374468.08510496,2:5395744.680830561):0;",0.0,4180851.0638139006,4180851.0638139006,2.0,840425.5319117,5021276.595725601,3.0,374468.08510496,5395744.680830561
"((0:4245547.8382817395,(1:3808510.6382834,2:3808510.6382834):437037.19957280735):611852.079359377,3:4857399.917002819):0;",0.0,3808510.6382834,3808510.6382834,1.0,4245547.8382817395,437037.19957280735,4.0,611852.079359377,4857399.917002819
"(((0:2606382.9787135,3:2606382.9787135):1212765.9574422,2:3819148.9361557):223404.2553183,1:4042553.191474):0;",0.0,2606382.9787135,2606382.9787135,0.0,1212765.9574422,3819148.9361557,0.0,223404.2553183,4042553.191474
"(((0:3914893.6170064,1:3914893.6170064):1002659.574464275,3:4917553.191470675):428556.9222324141,2:5346110.113809472):0;",0.0,3914893.6170064,3914893.6170064,2.0,1002659.574464275,4917553.191470675,3.0,428556.9222324141,5346110.113809472
"(0:5708510.63827618,((1:2808510.6382872,3:2808510.6382872):1652482.2691426568,2:4460992.907429856):1247517.7308463233):0;",0.0,2808510.6382872,2808510.6382872,1.0,1652482.2691426568,4460992.907429856,1.0,5708510.63827618,1247517.7308463233
"(0:8553191.4893292,((1:4319148.9361538,2:4319148.9361538):2617021.2765858,3:6936170.2127396):1617021.2765896001):0;",0.0,4319148.9361538,4319148.9361538,1.0,2617021.2765858,6936170.2127396,3.0,8553191.4893292,1617021.2765896001
